,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,HG_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2016-08-30,187028,69279,91152,83132,62594,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.069000005722046,-0.10981243450178584,20538,0.09574080626027597,-21873,-0.07912235426335616,0.12627122133318694,0.09478841371056716,-0.0217494106890207,0.007249929851469439,-0.12125352473233532
2016-09-06,203453,79928,110153,88295,59323,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.0840001106262207,-0.14240143915302306,28972,0.0450948521077058,-30225,-0.044656415082233676,0.05713395385386606,0.15598613222783972,0.007249929851469439,0.005518177127605384,-0.12159300523554992
2016-09-13,203945,88681,113974,80099,55217,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.0954999923706055,-0.12200348133075094,24882,-0.02010292303382108,-25293,0.024241471003130944,0.09091312187767892,0.062046334904147446,0.005518177127605384,0.028632757336192638,-0.12263923294509659
2016-09-20,190574,82274,95425,74737,61223,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.1554999351501465,-0.07091208664350857,13514,-0.055740518276986444,-13151,0.05953565912378337,0.0836128273021477,0.14043973235640042,0.028632757336192638,0.002783596447314185,-0.12158053692165709
2016-09-27,179904,74769,76859,72312,70341,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.1614999771118164,-0.010955843116328709,1971,-0.06056964748601593,-2090,0.05804044623086045,0.08091662986407576,0.17194053868678608,0.002783596447314185,-0.0013879347733528613,-0.11884582937730098
2016-10-04,181809,77097,76198,70272,71224,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.1584999561309814,0.0052362644313537834,-952,-0.016247554251156173,899,0.016614416577730346,0.020657827783117543,0.019498352849081836,-0.0013879347733528613,0.009265685120681155,-0.1166721953048703
2016-10-11,185814,79132,74806,69184,72810,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.178499937057495,0.019514137793707687,-3626,-0.01470774274100842,4326,0.018849451897320815,0.018831781624575685,0.022262209460951813,0.009265685120681155,-0.03695198062532978,-0.11504143372916745
2016-10-18,207729,87535,98677,77369,68856,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.0980000495910645,-0.040981278492651485,8513,0.0653287696298449,-11142,-0.08324453485743809,0.08301590015387246,0.17331858312031448,-0.03695198062532978,0.016444176757030027,-0.11479803634719897
2016-10-25,213569,90935,104689,79101,66345,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.132499933242798,-0.05972776947965295,12756,0.020425650727630713,-13754,-0.012574074876401465,0.0291723388749089,0.04811270600744285,0.016444176757030027,0.043141857214267,-0.11523452964043782
2016-11-01,203042,88669,77371,73188,79722,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.2244999408721924,0.03218053407669349,-6534,-0.09032209730812993,11298,0.11730166831328517,0.12615263880714145,0.1781739339918092,0.043141857214267,0.06945381512072202,-0.11252569071341395
2016-11-08,233922,118385,78749,69406,107339,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.378999948501587,0.16216089123725003,-37933,-0.1546428817683041,39636,0.13956718314437408,0.17765141871057172,0.15773027483843477,0.06945381512072202,0.051702458016431585,-0.10591558512720874
2016-11-15,238615,117916,72921,70609,113873,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.502000093460083,0.18131299373467719,-43264,-0.02278964783132839,44995,0.02290934585032618,0.041939050964321725,0.03299674591405231,0.051702458016431585,0.0161870200242058,-0.099011129561385
2016-11-22,236293,118089,71777,67936,115984,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.5425000190734863,0.20334076760631928,-48048,-0.020049032961046036,46312,0.005519351256207699,0.02601130926489778,0.006936470984799806,0.0161870200242058,0.020648971147648076,-0.09123844388766937
2016-11-29,230420,121067,67706,66855,119455,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.5950000286102295,0.22827879524346845,-52600,-0.019264218576089856,53361,0.029831607368817528,0.0244323976168751,0.0373411451849576,0.020648971147648076,0.029672409200880656,-0.08284926987838524
2016-12-06,236290,123820,67429,66365,123834,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.671999931335449,0.24321384739091795,-57469,-0.02113097821369673,56391,0.013149900182275845,0.025599503677727013,0.015843220095268472,0.029672409200880656,-0.029565867595594986,-0.07407869720842655
2016-12-13,236822,127666,66551,64364,125034,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.5929999351501465,0.2561839693947353,-60670,-0.013546912692030979,61115,0.01999238224216006,0.016900917644325705,0.024323308464243604,-0.029565867595594986,-0.036058581276095736,-0.06529616047448782
2016-12-20,233042,119225,67199,68111,120663,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.499500036239624,0.22550441551308348,-52552,0.034278909898573615,52026,-0.03837903573147765,0.04300380348988738,0.04875445221645282,-0.036058581276095736,0.003400624381001194,-0.056857477652308655
2016-12-27,227733,112505,66742,70391,118773,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.507999897003174,0.21245054515595016,-48382,0.01789377022167678,45763,-0.026874983908480015,0.022044363620984966,0.04003972172477085,0.003400624381001194,-0.01076553090819421,-0.04868121322752228
2017-01-03,223874,109243,64759,70583,117526,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.4809999465942383,0.2096849120487417,-46943,0.006318803159840691,44484,-0.005616226019066187,0.007649820051140562,0.03014333168584269,-0.01076553090819421,0.04937522991393095,-0.040490812964711874
2017-01-10,236637,116854,69151,71308,121407,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.6034998893737793,0.21171245409635855,-50099,-0.014097215397947059,47703,0.014378623690111402,0.023900578574579043,0.0645305233730276,0.04937522991393095,0.004993282887067352,-0.03163239700723507
2017-01-17,251782,118944,72445,75868,125140,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.616499900817871,0.19569309958614992,-49272,0.0034948042782827708,46499,-0.005087961730414094,0.04125706439544695,0.028131188312807948,0.004993282887067352,0.032103999163143104,-0.023119234085651377
2017-01-24,270892,128015,77705,82224,133948,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.700500011444092,0.19093956263012565,-51724,-0.009738583377683869,50310,0.015136109809279456,0.07014784523435043,0.06966264825977056,0.032103999163143104,0.007776303780141713,-0.01526517209436612
2017-01-31,291702,134989,77713,89428,147207,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.7214999198913574,0.19807543314752726,-57779,-0.022352081272241336,57276,0.02571504511022843,0.08647495087370845,0.03282526727534297,0.007776303780141713,-0.035090940724487596,-0.007458208513079013
2017-02-07,291924,131026,79467,93332,147984,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.625999927520752,0.18721311026157494,-54652,0.010719844224585365,51559,-0.019598768606317405,0.019397802052081088,0.02716004807760828,-0.035090940724487596,0.03998477607446804,-0.0007362719900459708
2017-02-14,296125,131446,86203,92457,140974,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.7309999465942383,0.16383959476572393,-48517,0.021015743823734945,45243,-0.021635768213644647,0.033778718336467735,0.03287862567712234,0.03998477607446804,0.005309462258276998,0.005338480765833463
2017-02-21,283805,128204,85410,93995,141913,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.745500087738037,0.16884128186607,-47918,0.002022794428028704,42794,-0.0082701561840439,0.010499855876019466,0.018889211381276506,0.005309462258276998,-0.015115676644150255,0.011464375743468945
2017-02-28,267935,120913,82915,90031,132757,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.7039999961853027,0.15946404911639017,-42726,0.018294251334543085,37998,-0.016898927080213528,0.05889006589223836,0.04801106815550366,-0.015115676644150255,-0.034948248884308586,0.017687405373722057
2017-03-07,267379,117779,88060,87052,123421,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.609499931335449,0.13602040549182995,-36369,0.023725903670666394,29719,-0.03089928527441357,0.058511067927952756,0.04022075505613611,-0.034948248884308586,0.005556674276813611,0.02072700867259153
2017-03-14,260056,110578,88139,92375,118993,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.624000072479248,0.10235487741101916,-26618,0.036468832630834884,22439,-0.02722726915726366,0.0461328110215359,0.036635013612323054,0.005556674276813611,-0.005335433306674742,0.022817041722732016
2017-03-21,269323,111829,90159,96185,122042,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.609999895095825,0.0960073963233738,-25857,0.002926292798474175,21670,-0.0029570554034515644,0.03143057458517965,0.01619403132859378,-0.005335433306674742,0.02260537073953528,0.02455141366475399
2017-03-28,273316,112041,82176,100198,129841,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.6689999103546143,0.10845687775322338,-29643,-0.01405747002669657,29865,0.03042814761457432,0.05134781493572829,0.0421950704624209,0.02260537073953528,-0.023604333411912926,0.026993886955566496
2017-04-04,277949,111665,84797,97060,126943,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.6059999465942383,0.10751252927695369,-29883,-0.0008781044651612053,26868,-0.010965329508700552,0.026946067686593484,0.015254858445908114,-0.023604333411912926,0.0,0.03009521928768481
2017-04-11,284852,114238,88393,97209,127474,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.6059999465942383,0.1062481569376378,-30265,-0.0013743528489039356,25845,-0.0036805313204940474,0.0030264862050088347,0.030444502568708637,0.0,-0.029547162050348574,0.03445614894523791
2017-04-18,275401,106292,90249,103458,121850,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.5290000438690186,0.06678261879949601,-18392,0.041681294145731816,16043,-0.03441085195118869,0.0526967528893781,0.049872545677492226,-0.029547162050348574,0.02095688903826054,0.038161767103631936
2017-04-25,260513,103581,91123,101785,113775,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.5820000171661377,0.0460245745893679,-11990,0.02324610295532696,12458,-0.013017381926717768,0.04522174800519577,0.018412564713616568,0.02095688903826054,0.01665375001858327,0.0401821061392404
2017-05-02,248643,104855,86317,92346,111828,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.625,0.07835330172174564,-19482,-0.028758641603298107,18538,0.023338566597444273,0.05576616023587724,0.03180382064319043,0.01665375001858327,-0.0514285677955264,0.04258952875050634
2017-05-09,243123,98601,90520,92701,101001,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.490000009536743,0.03413909831649001,-8300,0.044972108605510715,8081,-0.04205628149596007,0.0577278499963862,0.05529264333416173,-0.0514285677955264,0.021887591481160484,0.045577976312786234
2017-05-16,250251,96922,88276,100625,107913,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.5445001125335693,0.029122760748208798,-7288,0.004162502107986492,8646,0.0023239265721466088,0.07114290920599603,0.02118273415479649,0.021887591481160484,0.018078208599053625,0.04897242311475976
2017-05-23,256097,97688,84657,105830,116559,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.5905001163482666,0.04189428224461825,-10729,-0.013750194804416365,13031,0.01752240750286712,0.062282756791028335,0.024047821437385177,0.018078208599053625,-0.0113877654137996,0.05359974321654777
2017-05-30,249317,96704,87060,106516,116079,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.561000108718872,0.03835679075233538,-9563,0.0045529623541080136,9644,-0.013225457541478424,0.0052382128978638335,0.018431248775603492,-0.0113877654137996,-0.006442794019855258,0.05800022563869163
2017-06-06,253643,97394,84668,107435,120761,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.5445001125335693,0.05253841028532228,-13326,-0.01509323471724752,12726,0.012361772362093239,0.02454468965275465,0.016928299150838724,-0.006442794019855258,0.019060648642803768,0.06206781696947724
2017-06-13,260631,108011,89213,98675,119272,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.5929999351501465,0.07902743725803914,-20597,-0.028666275040115437,18798,0.023939158581155404,0.04702519419858957,0.07687705350261631,0.019060648642803768,-0.014654789565486048,0.06723205112623698
2017-06-20,271774,103559,90780,105947,120070,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.555000066757202,0.051965971726508055,-14123,0.024839715920209032,12779,-0.023093952753126066,0.03570527880646146,0.030971652627624923,-0.014654789565486048,0.03581214930657528,0.07130835193460959
2017-06-27,253503,106572,92884,95179,110189,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.6465001106262207,0.05921034465075364,-15010,-0.0032637411967296357,13688,0.0033446908092753538,0.10054633633282692,0.025654781004331783,0.03581214930657528,0.0068013930527179856,0.07502184918526557
2017-07-11,264039,112768,100762,96163,111064,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.6644999980926514,0.05643484485246498,-14901,0.0004299751876703629,12006,-0.006635029960197709,0.008970838742055813,0.06591111319252564,0.0068013930527179856,0.022142996922883684,0.07866699395794287
2017-07-18,276841,121936,106606,99519,117099,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.7235000133514404,0.06350215466639696,-17580,-0.010146228398077557,15330,0.012589049344983127,0.0433528146322097,0.06568595706697238,0.022142996922883684,0.04295946481485413,0.08169655834118404
2017-07-25,298264,137242,112985,101929,125270,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.8405001163482666,0.07825617573693104,-23341,-0.020809778898356817,24257,0.03224594622906289,0.04657150779712939,0.08666131152913155,0.04295946481485413,0.01355389212334046,0.08310541936189947
2017-08-01,321510,153081,121866,102487,135048,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.878999948501587,0.1012752324966564,-32561,-0.030912212000107287,31215,0.023328326583161228,0.04351358747132002,0.08990823686019488,0.01355389212334046,0.02205632757040532,0.08467340585150472
2017-08-08,328814,157369,124233,101644,135571,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.942500114440918,0.10317991326403377,-33927,-0.004248701440079624,33136,0.005974930795309633,0.005758489134329616,0.023632644654512397,0.02205632757040532,-0.01971115904240406,0.0863075586631985
2017-08-15,333951,163551,126722,97858,135003,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.884500026702881,0.1112288928615276,-37145,-0.009786687914748156,36829,0.011231273607571453,0.0186978497902182,0.029871879230930883,-0.01971115904240406,0.03536141346798383,0.08872385873488833
2017-08-22,329725,164982,124136,96991,138053,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.986500024795532,0.12453408143149594,-41062,-0.01172926567071217,40846,0.012028710798889657,0.016664964857643676,0.013893981004295824,0.03536141346798383,0.031642412210032944,0.09152604996428687
2017-08-29,329513,166629,122977,100159,144985,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,3.0810000896453857,0.13603712144892613,-44826,-0.011415573584047312,43652,0.008510122071423156,0.041200274124596155,0.009689025779852627,0.031642412210032944,0.008601098954076791,0.09435597264277831
2017-09-05,330702,172088,123223,97890,149529,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,3.1075000762939453,0.1561496452999982,-51639,-0.02067596726077575,48865,0.015820316649115512,0.02753628460223346,0.019318616644825287,0.008601098954076791,-0.029605794165937782,0.09947062802358188
2017-09-12,316294,161636,115022,93018,144830,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,3.015500068664551,0.16380962016351874,-51812,-0.0005231295849435443,46614,-0.006806732345132476,0.040239985200632336,0.06742259396077467,-0.029605794165937782,-0.02188691203394333,0.10535930224120767
2017-09-19,289998,142821,110234,89998,128801,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.94950008392334,0.13380437106462803,-38803,0.041129455506585644,32587,-0.044347980043883226,0.08706164104954776,0.09327221355041394,-0.02188691203394333,-0.017630121816168298,0.11027868401804188
2017-09-26,275999,136358,106222,85947,122343,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.8975000381469727,0.1318700430074022,-36396,0.008300057241774081,30136,-0.008451782426085698,0.050453694368428635,0.04318163080220958,-0.017630121816168298,0.01760133879744541,0.11417834035748248
2017-10-03,273497,140250,106421,80495,120284,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,2.948499917984009,0.1454824001725796,-39789,-0.01229352280261885,33829,0.013380483262620516,0.037409290812286146,0.016584843779771437,0.01760133879744541,0.03289812608732734,0.1171867681130384
2017-10-10,289779,148019,107281,81658,128254,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,3.0455000400543213,0.1607984015404843,-46596,-0.024888755635345178,40738,0.025261703053415577,0.043508708411143716,0.03379945162553858,0.03289812608732734,0.04432769288712568,0.12017834767282938
2017-10-17,306618,155965,104478,86744,141458,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,3.180500030517578,0.17844353560456333,-54714,-0.02801445239303055,51487,0.037093785263942525,0.08014828967318428,0.041271986576717365,0.04432769288712568,0.0018865090093060921,0.12323468224611506
2017-10-24,308996,155756,102504,87457,144264,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,3.186500072479248,0.18384380380328547,-56807,-0.006826083269736284,53252,0.0057563482900547264,0.01518636636299688,0.00845272206303725,0.0018865090093060921,-0.02965638245736113,0.12755824152103692
2017-10-31,299573,145513,97920,87595,140038,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,3.0920000076293945,0.17505916754847733,-52443,0.014123160170358192,47593,-0.018314152934018564,0.01917120979822785,0.06090792949189305,-0.02965638245736113,-0.003072453647943063,0.13207337492542404
2017-11-07,299392,140327,97752,85071,134710,085692,COPPER-GRADE #1 - COMMODITY EXCHANGE INC.,3.0824999809265137,0.1657993533561351,-49639,0.009359989051082708,42575,-0.016750508223371267,0.03572647317102024,0.022488333704358637,-0.003072453647943063,-0.007299282493494097,0.13464296760387484
